wishlist_id,user_id,product_id,added_on
939,25096,1697,2025-10-05
940,28514,466,2025-04-03
941,16314,5800,2025-04-18
942,35091,7677,2025-08-05
943,25216,5602,2025-01-30
944,5266,2662,2025-06-21
945,9832,2138,2025-05-02
946,4500,2043,2025-04-05
947,20852,7403,2025-01-21
948,25930,740,2025-08-31
949,36537,1363,2025-09-12
950,12034,480,2025-10-03
951,10051,5168,2025-08-04
952,11491,2757,2025-10-15
953,28599,1850,2025-09-25
954,15597,5052,2025-05-26
955,37723,2806,2025-09-06
956,10788,5574,2025-08-04
957,31082,3154,2025-08-26
958,21562,4700,2025-03-08
959,11501,956,2025-10-13
960,36442,548,2025-06-23
961,3499,7095,2025-05-07
962,1162,6437,2025-08-22
963,1974,3530,2025-07-01
964,29585,1101,2025-02-03
965,11286,5271,2025-07-01
966,24275,2467,2025-02-28
967,10068,9146,2025-05-06
968,8337,2101,2025-10-01
969,20383,677,2025-08-22
970,37322,5404,2025-09-11
971,36208,3757,2025-05-05
972,4667,2227,2025-03-04
973,4072,7790,2025-01-08
974,37714,8030,2025-10-13
975,36294,3094,2025-04-11
976,13226,6339,2025-11-04
977,12845,9791,2025-03-18
978,11047,4270,2025-09-05
979,29248,7434,2025-10-05
980,3238,9216,2025-08-15
981,26236,9953,2025-03-26
982,22867,6834,2025-11-16
983,18798,3900,2025-02-20
984,16053,6204,2025-05-23
985,7948,1367,2025-04-26
986,38950,8707,2025-11-09
987,39244,486,2025-10-17
988,34319,5485,2025-10-17
989,34309,2861,2025-01-15
990,36245,6695,2025-09-13
991,9296,444,2025-04-01
992,751,9410,2025-09-30
993,2564,1120,2025-09-02
994,5544,8884,2025-10-27
995,30699,1888,2025-02-12
996,10945,2412,2025-05-20
997,24143,3097,2025-09-05
998,4526,6393,2025-06-23
999,13585,9099,2025-05-29
1000,23936,1517,2025-03-29
1001,10011,6740,2025-05-21
1002,31111,1519,2025-07-22
1003,22564,2147,2025-01-27
1004,8693,9256,2025-03-16
1005,7880,9017,2025-09-24
1006,25512,252,2025-10-22
1007,772,6906,2025-09-08
1008,325,1650,2025-04-24
1009,35977,5420,2025-10-04
1010,15308,6743,2025-03-07
1011,27318,9783,2025-09-11
1012,14823,4056,2025-04-01
1013,3515,1329,2025-03-05
1014,22869,5013,2025-10-18
1015,32426,6556,2025-03-09
1016,11887,9234,2025-09-25
1017,14037,4071,2025-02-19
1018,2957,9576,2025-07-10
1019,13631,1381,2025-08-24
1020,10242,2515,2025-08-31
1021,7177,8238,2025-05-23
1022,14147,5751,2025-05-30
1023,12048,5037,2025-01-17
1024,18253,3597,2025-05-12
1025,35243,5606,2025-08-30
1026,17762,389,2025-07-11
1027,18689,4737,2025-06-17
1028,31558,4036,2025-04-08
1029,2753,5502,2025-07-25
1030,23082,8283,2025-01-18
1031,31364,4226,2025-05-16
1032,18865,4215,2025-01-29
1033,17906,4163,2025-08-10
1034,30321,5322,2025-03-17
1035,13087,6491,2025-05-01
1036,9779,6103,2025-03-15
1037,19685,4336,2025-01-16
1038,25209,9689,2025-08-28
1039,33439,7787,2025-07-20
1040,22086,1580,2025-08-12
1041,5504,6468,2025-08-12
1042,15437,1279,2025-07-16
1043,1380,8577,2025-08-31
1044,440,6057,2025-10-16
1045,18961,69,2025-10-22
1046,28284,9165,2025-07-10
1047,14359,9218,2025-02-11
1048,20925,7687,2025-06-04
1049,20782,3104,2025-03-19
1050,34389,7149,2025-05-28
1051,16819,6580,2025-07-12
1052,16421,645,2025-01-19
1053,38211,3248,2025-03-31
1054,8163,8929,2025-07-22
1055,13399,4461,2025-04-21
1056,39026,1634,2025-07-13
1057,20011,3190,2025-03-20
1058,29093,4617,2025-11-07
1059,26984,5301,2025-10-04
1060,4561,1992,2025-04-25
1061,11182,5107,2025-02-17
1062,32322,5899,2025-06-30
1063,12881,5459,2025-03-11
1064,26541,5492,2025-11-21
1065,12184,4378,2025-07-17
1066,37508,2958,2025-06-16
1067,34686,8442,2025-09-06
1068,9103,6749,2025-02-26
1069,14435,5991,2025-06-02
1070,18854,1239,2025-04-27
1071,16763,171,2025-07-07
1072,9621,466,2025-10-29
1073,37576,6801,2025-05-26
1074,29928,3541,2025-06-04
1075,6217,9462,2025-07-28
1076,2532,8924,2025-03-13
1077,23368,7448,2025-03-12
1078,16557,8930,2025-07-04
1079,8441,4923,2025-10-24
1080,6027,4134,2025-10-17
1081,28201,2432,2025-06-27
1082,32963,6128,2025-06-27
1083,24017,8921,2025-05-11
1084,20469,3577,2025-04-08
1085,6530,580,2025-03-10
1086,34682,3821,2025-11-02
1087,39353,9661,2025-03-11
1088,15449,6311,2025-06-11
1089,705,7867,2025-08-11
1090,37673,7059,2025-08-21
1091,38489,4025,2025-07-01
1092,39567,2393,2025-10-30
1093,38,4430,2025-09-06
1094,8674,8358,2025-04-20
1095,6660,1064,2025-03-02
1096,27026,1333,2025-09-17
1097,8612,8875,2025-09-28
1098,13718,5735,2025-03-28
1099,24656,7917,2025-02-20
1100,30576,9044,2025-06-29
1101,2067,2400,2025-05-26
1102,38210,3140,2025-07-21
1103,9998,4999,2025-05-29
1104,34640,9896,2025-04-24
1105,20742,5066,2025-09-23
1106,18953,3629,2025-10-15
1107,22639,6485,2025-02-03
1108,37649,3719,2025-02-24
1109,21138,7685,2025-10-26
1110,39811,5492,2025-02-02
1111,31406,8157,2025-06-04
1112,8099,1750,2025-01-24
1113,29867,7173,2025-03-07
1114,7598,161,2025-10-08
1115,30684,5113,2025-06-29
1116,17662,7501,2025-06-19
1117,17651,4814,2025-03-07
1118,7016,4483,2025-03-16
1119,11280,9563,2025-05-04
1120,13668,9967,2025-04-23
1121,35411,7645,2025-03-23
1122,37849,5699,2025-06-16
1123,12323,1337,2025-03-02
1124,25447,321,2025-01-12
1125,4877,4631,2025-05-06
1126,37251,2204,2025-04-28
1127,9671,1722,2025-05-19
1128,16743,2608,2025-01-25
1129,28627,7151,2025-01-26
1130,14411,3293,2025-06-18
1131,35802,1429,2025-01-08
1132,6439,6462,2025-07-14
1133,26911,2386,2025-07-17
1134,28358,7102,2025-04-13
1135,1470,2135,2025-01-11
1136,35793,3408,2025-06-07
1137,12787,7645,2025-03-20
1138,22390,9477,2025-04-24
1139,31853,7002,2025-11-15
1140,30369,7168,2025-07-20
1141,35672,5645,2025-06-08
1142,2628,9016,2025-07-21
1143,4655,1414,2025-01-26
1144,19423,6357,2025-04-22
1145,13868,6550,2025-02-24
1146,37234,1981,2025-09-09
1147,7974,5337,2025-04-10
1148,34686,771,2025-07-23
1149,10950,3359,2025-03-03
1150,29434,8493,2025-03-25
1151,37455,5807,2025-05-06
1152,22796,9361,2025-01-17
1153,39062,6676,2025-05-29
1154,5807,5966,2025-11-11
1155,6426,5578,2025-04-09
1156,39430,6327,2025-02-24
1157,24055,7935,2025-10-14
1158,11718,2805,2025-11-09
1159,5302,3435,2025-06-21
1160,31482,5633,2025-01-23
1161,23065,9229,2025-01-11
1162,10482,2671,2025-06-17
1163,15215,461,2025-01-24
1164,11615,9076,2025-01-01
1165,26826,9732,2025-06-06
1166,36775,7490,2025-01-12
1167,5386,6846,2025-05-13
1168,16984,2717,2025-02-27
1169,20967,6747,2025-02-03
1170,13285,8252,2025-03-10
1171,8970,7311,2025-02-05
1172,24955,7926,2025-09-23
1173,22032,168,2025-01-01
1174,13761,3416,2025-06-22
1175,18738,2895,2025-04-29
1176,33630,7290,2025-08-08
1177,28854,2142,2025-10-30
1178,30038,2094,2025-05-25
1179,98,5779,2025-09-30
1180,34771,3031,2025-01-28
1181,6633,4849,2025-08-11
1182,32150,6659,2025-01-28
1183,22455,9075,2025-02-23
1184,6392,2353,2025-10-28
1185,8641,7838,2025-08-29
1186,13978,9312,2025-02-01
1187,5983,6785,2025-06-11
1188,26264,5188,2025-01-15
1189,11660,4493,2025-03-07
1190,1711,5011,2025-05-15
1191,20907,829,2025-10-17
1192,21126,211,2025-08-08
1193,3508,4618,2025-07-24
1194,7072,7397,2025-01-05
1195,30066,3000,2025-05-10
1196,2835,6244,2025-05-02
1197,4572,1534,2025-11-08
1198,33369,9468,2025-07-10
1199,37153,4988,2025-11-09
1200,1505,5746,2025-10-22
1201,24809,1384,2025-11-03
1202,16471,5521,2025-05-25
1203,16309,8395,2025-05-30
1204,936,1153,2025-06-15
1205,12955,9831,2025-05-16
1206,28037,9531,2025-04-20
1207,20954,3335,2025-09-04
1208,30022,4385,2025-10-05
1209,39922,4159,2025-08-12
1210,26033,1095,2025-03-28
1211,13992,4281,2025-01-17
1212,16507,9787,2025-02-27
1213,382,2931,2025-05-22
1214,19866,5513,2025-09-13
1215,6570,811,2025-11-17
1216,27006,6046,2025-02-20
1217,12759,6053,2025-03-15
1218,15017,4238,2025-01-02
1219,4610,2197,2025-07-24
1220,10256,3058,2025-04-25
1221,29198,3044,2025-05-27
1222,10993,7039,2025-05-08
1223,17988,8056,2025-01-20
1224,34472,5154,2025-01-24
1225,22264,6245,2025-01-06
1226,16266,5093,2025-04-24
1227,36092,9968,2025-02-07
1228,16408,7969,2025-07-02
1229,21732,646,2025-02-08
1230,33683,6834,2025-06-09
1231,5214,4076,2025-07-10
1232,14110,5677,2025-08-30
1233,28330,8866,2025-11-18
1234,13089,8590,2025-08-30
1235,16673,4033,2025-07-27
1236,16832,5965,2025-04-30
1237,39327,4193,2025-04-22
1238,36330,3847,2025-03-14
1239,5708,5699,2025-05-22
1240,13713,2550,2025-10-13
1241,24028,7103,2025-11-01
1242,37893,2857,2025-11-12
1243,21853,5561,2025-04-11
1244,691,1160,2025-07-11
1245,13754,8636,2025-09-03
1246,7505,7588,2025-11-01
1247,10663,5456,2025-09-16
1248,14141,4507,2025-02-21
1249,33347,3334,2025-01-16
1250,9525,187,2025-03-20
1251,15233,5804,2025-09-21
1252,28896,7758,2025-08-10
1253,38283,6311,2025-04-11
1254,38648,7198,2025-07-24
1255,9796,9778,2025-05-12
1256,21410,1225,2025-05-15
1257,9990,2127,2025-03-21
1258,22679,4660,2025-05-03
1259,15551,4674,2025-08-08
1260,38249,724,2025-02-15
1261,26836,385,2025-05-12
1262,24649,6080,2025-04-01
1263,38434,6925,2025-03-30
1264,294,336,2025-08-14
1265,39399,2078,2025-09-13
1266,8588,5089,2025-10-16
1267,25061,2130,2025-03-08
1268,36875,1451,2025-07-25
1269,33872,8657,2025-01-09
1270,37696,810,2025-07-22
1271,10726,5912,2025-11-12
1272,27592,727,2025-07-11
1273,25231,6733,2025-06-02
1274,4928,8110,2025-11-15
1275,28757,7130,2025-04-26
1276,38777,432,2025-06-21
1277,25465,8655,2025-06-09
1278,20202,726,2025-03-18
1279,6022,3588,2025-05-21
1280,34158,32,2025-08-22
1281,10791,6883,2025-01-29
1282,13298,3701,2025-02-25
1283,30242,91,2025-04-14
1284,14650,6767,2025-05-07
1285,9143,2212,2025-08-31
1286,29230,1479,2025-04-19
1287,22922,7798,2025-03-10
1288,14483,1221,2025-10-01
1289,23559,9617,2025-05-27
1290,11882,4294,2025-08-18
1291,15281,8452,2025-07-31
1292,25597,6726,2025-01-07
1293,20096,2828,2025-09-04
1294,18551,5457,2025-09-11
1295,25785,55,2025-06-12
1296,18229,9118,2025-04-22
1297,20141,209,2025-05-01
1298,25607,4896,2025-03-01
1299,14128,5358,2025-07-09
1300,9775,7171,2025-04-01
1301,5272,4381,2025-08-22
1302,26685,3693,2025-09-21
1303,5353,3133,2025-04-01
1304,11450,7794,2025-03-26
1305,13974,5914,2025-05-16
1306,9083,2986,2025-03-24
1307,29157,4237,2025-10-11
1308,10065,3286,2025-02-09
1309,6051,4930,2025-10-02
1310,3512,2411,2025-10-20
1311,10472,5258,2025-01-30
1312,36896,1449,2025-08-24
1313,30561,6077,2025-07-16
1314,18446,8687,2025-08-05
1315,20724,9738,2025-04-15
1316,37645,2534,2025-03-16
1317,1700,8573,2025-04-04
1318,9775,9217,2025-04-14
1319,28071,5298,2025-10-05
1320,3726,9986,2025-03-22
1321,30591,7482,2025-02-12
1322,3400,9486,2025-04-02
1323,17737,2987,2025-04-29
1324,3480,4352,2025-02-18
1325,29027,5012,2025-08-31
1326,39937,9580,2025-06-28
1327,23448,6343,2025-10-11
1328,29683,1900,2025-01-27
1329,26302,7763,2025-07-08
1330,20867,6861,2025-06-19
1331,35723,940,2025-02-25
1332,33622,1591,2025-06-13
1333,35867,3601,2025-03-09
1334,18000,8419,2025-02-08
1335,31246,3702,2025-05-03
1336,3555,9844,2025-04-02
1337,38981,474,2025-10-18
1338,655,6514,2025-03-25
1339,28217,471,2025-02-20
1340,22104,3080,2025-08-07
1341,18092,172,2025-10-21
1342,2113,4821,2025-09-13
1343,8666,3335,2025-02-01
1344,3006,2884,2025-10-05
1345,33474,9340,2025-09-25
1346,17820,3882,2025-01-15
1347,26587,7629,2025-05-25
1348,17875,7401,2025-07-28
1349,23690,6490,2025-05-10
1350,33288,5410,2025-03-25
1351,37344,9182,2025-08-08
1352,7433,4961,2025-10-31
1353,35721,5194,2025-01-11
1354,12177,8898,2025-01-12
1355,37897,2752,2025-02-11
1356,33343,6659,2025-01-10
1357,3399,1806,2025-02-01
1358,24056,3675,2025-08-13
1359,130,5048,2025-08-06
1360,35808,1281,2025-03-21
1361,30506,8836,2025-04-26
1362,30821,2892,2025-05-19
1363,1733,5132,2025-08-28
1364,36347,6814,2025-10-15
1365,3857,7316,2025-03-26
1366,465,8569,2025-03-16
1367,29401,1485,2025-04-17
1368,1698,4113,2025-11-04
1369,6993,2835,2025-07-20
1370,15235,4152,2025-09-16
1371,450,7258,2025-05-24
1372,19671,997,2025-02-27
1373,30149,9529,2025-10-10
1374,2960,7914,2025-11-14
1375,5078,8175,2025-05-20
1376,20832,7907,2025-10-08
1377,38180,5330,2025-03-23
1378,32946,7838,2025-02-13
1379,34069,5063,2025-03-07
1380,1528,893,2025-10-14
1381,12278,6967,2025-11-12
1382,1864,5194,2025-06-27
1383,38753,4862,2025-07-15
1384,29982,779,2025-04-06
1385,28109,3937,2025-03-11
1386,35702,3481,2025-08-25
1387,13332,3725,2025-06-06
1388,37655,3089,2025-01-29
1389,30170,819,2025-04-12
1390,2583,6176,2025-07-06
1391,35407,7975,2025-03-27
1392,28501,1350,2025-05-09
1393,10588,413,2025-07-07
1394,23528,1250,2025-03-21
1395,7428,640,2025-04-03
1396,28167,1098,2025-07-24
1397,34491,91,2025-09-28
1398,2945,7519,2025-08-26
1399,15883,66,2025-09-04
1400,15639,8786,2025-02-19
1401,20096,8705,2025-02-24
1402,11565,1773,2025-04-28
1403,22805,8583,2025-10-29
1404,34468,7336,2025-05-17
1405,1835,1027,2025-04-11
1406,7633,5494,2025-05-10
1407,2524,8023,2025-09-05
1408,20355,8105,2025-05-19
1409,10005,6019,2025-03-11
1410,16222,6517,2025-09-03
1411,21271,7445,2025-10-30
1412,39992,6076,2025-09-06
1413,29116,3371,2025-05-21
1414,17690,7187,2025-11-17
1415,23315,9394,2025-08-14
1416,27966,5969,2025-11-20
1417,22648,2517,2025-06-26
1418,27078,2147,2025-11-12
1419,28203,664,2025-09-09
1420,27591,7326,2025-09-25
1421,39617,956,2025-11-06
1422,22010,8204,2025-08-17
1423,18119,9927,2025-08-02
1424,28971,8872,2025-05-15
1425,182,9407,2025-05-20
1426,31624,4772,2025-04-06
1427,7540,2340,2025-10-01
1428,5118,4096,2025-07-03
1429,91,4676,2025-03-01
1430,24045,700,2025-06-12
1431,14399,6588,2025-09-02
1432,27325,6446,2025-06-23
1433,25632,6761,2025-07-26
1434,23921,4607,2025-09-29
1435,8300,247,2025-09-04
1436,18269,4941,2025-03-29
1437,37872,5901,2025-04-23
1438,3255,4324,2025-02-28
1439,10953,5582,2025-05-29
1440,8467,232,2025-11-11
1441,35403,5597,2025-05-30
1442,28504,8488,2025-02-23
1443,2587,9531,2025-05-29
1444,24828,3576,2025-01-29
1445,21711,4005,2025-08-14
1446,32978,3148,2025-08-10
1447,19260,834,2025-09-11
1448,34623,5825,2025-10-21
1449,13672,7333,2025-10-20
1450,26734,9611,2025-03-28
1451,25271,9354,2025-03-21
1452,34044,745,2025-03-09
1453,17854,232,2025-10-16
1454,28216,821,2025-11-10
1455,34483,5244,2025-07-28
1456,37004,5404,2025-07-23
1457,22800,2420,2025-07-10
1458,9542,8801,2025-01-20
1459,26640,4230,2025-06-28
1460,31999,5973,2025-06-28
1461,18589,2904,2025-01-28
1462,38163,4026,2025-03-20
1463,29886,463,2025-11-02
1464,14418,4071,2025-07-11
1465,7698,5124,2025-01-23
1466,35442,7116,2025-11-17
1467,37001,2136,2025-06-21
1468,33378,2483,2025-09-04
1469,5632,8484,2025-05-06
1470,2171,9367,2025-09-05
1471,26543,6895,2025-10-03
1472,8154,5501,2025-06-19
1473,16344,9042,2025-10-25
1474,7267,2985,2025-06-27
1475,21062,4967,2025-02-19
1476,3121,111,2025-11-19
1477,33924,6568,2025-05-07
1478,4547,1402,2025-10-31
1479,10326,5795,2025-01-29
1480,39566,3234,2025-04-24
1481,7229,636,2025-01-03
1482,29902,7295,2025-04-10
1483,9976,9214,2025-06-14
1484,13152,6099,2025-04-27
1485,39732,570,2025-02-26
1486,29352,1031,2025-09-17
1487,9570,4188,2025-08-02
1488,8995,385,2025-04-03
1489,21795,2665,2025-06-20
1490,5417,8208,2025-08-06
1491,15938,2149,2025-02-07
1492,33508,5447,2025-04-24
1493,1399,8598,2025-01-15
1494,2926,7029,2025-07-27
1495,9700,3691,2025-05-06
1496,33004,7338,2025-05-22
1497,8064,1151,2025-03-08
1498,20159,3608,2025-11-10
1499,23756,670,2025-09-27
1500,33148,8071,2025-06-07
1501,30290,2309,2025-10-20
1502,35909,4463,2025-05-27
1503,11232,7502,2025-10-20
1504,24703,603,2025-04-08
1505,22513,978,2025-08-30
1506,39876,678,2025-02-05
1507,39651,5857,2025-10-06
1508,15711,4719,2025-03-25
1509,13417,3559,2025-01-14
1510,5469,3468,2025-10-16
1511,16016,3247,2025-04-22
1512,24794,9223,2025-08-12
1513,21277,5558,2025-02-11
1514,37149,6878,2025-02-24
1515,11571,4974,2025-06-12
1516,26267,7301,2025-01-02
1517,19793,4011,2025-04-05
1518,13377,4737,2025-11-15
1519,25535,7504,2025-10-15
1520,39468,5801,2025-07-03
1521,26806,2461,2025-05-29
1522,13756,9766,2025-05-10
1523,16047,9709,2025-01-24
1524,4589,2831,2025-07-09
1525,1899,1778,2025-10-12
1526,37812,4192,2025-11-14
1527,15159,154,2025-06-30
1528,25681,3055,2025-10-20
1529,2265,6688,2025-07-23
1530,5534,1114,2025-09-21
1531,18015,6131,2025-11-20
1532,23631,1703,2025-05-24
1533,27853,76,2025-08-10
1534,2610,5535,2025-07-02
1535,11725,4943,2025-08-15
1536,27204,2721,2025-10-23
1537,10413,2223,2025-09-25
1538,30665,3100,2025-01-29
1539,4432,681,2025-10-03
1540,33430,7569,2025-04-15
1541,5045,3645,2025-05-26
1542,4919,3819,2025-05-06
1543,4306,9193,2025-03-27
1544,28004,1273,2025-02-26
1545,8783,3690,2025-06-22
1546,3428,152,2025-04-01
1547,7339,4198,2025-08-11
1548,21331,8353,2025-10-18
1549,13641,2812,2025-02-14
1550,2833,256,2025-04-06
1551,699,1981,2025-06-16
1552,10698,8323,2025-03-19
1553,27711,4841,2025-04-19
1554,37418,3853,2025-06-09
1555,11849,7398,2025-01-07
1556,33528,697,2025-05-17
1557,28023,3263,2025-10-18
1558,2832,9539,2025-09-22
1559,10101,6581,2025-01-05
1560,26008,8417,2025-02-08
1561,23222,3683,2025-10-07
1562,19529,9212,2025-03-22
1563,32605,6411,2025-09-21
1564,23987,9011,2025-08-25
1565,2016,7476,2025-02-18
1566,5318,8735,2025-09-06
1567,22769,2797,2025-05-24
1568,5569,5818,2025-09-11
1569,2369,4924,2025-06-06
1570,11304,1108,2025-07-07
1571,16324,8637,2025-05-06
1572,9065,4083,2025-04-30
1573,11780,9838,2025-03-13
1574,20629,5143,2025-03-01
1575,12646,5877,2025-09-02
1576,31057,1396,2025-03-06
1577,14833,9446,2025-01-24
1578,1570,4074,2025-03-17
1579,15331,5235,2025-10-02
1580,26101,6543,2025-05-24
1581,37955,3761,2025-05-01
1582,2596,1858,2025-10-10
1583,18689,316,2025-11-20
1584,36753,1948,2025-01-25
1585,9380,5373,2025-10-14
1586,26145,2103,2025-08-01
1587,2676,7201,2025-04-16
1588,11234,1086,2025-08-04
1589,21300,1339,2025-08-18
1590,22210,188,2025-11-20
1591,10142,7172,2025-04-06
1592,23106,6058,2025-10-09
1593,17855,872,2025-04-20
1594,2118,5750,2025-05-08
1595,16786,3917,2025-04-14
1596,18003,6587,2025-08-14
1597,904,1083,2025-10-30
1598,7654,4248,2025-08-18
1599,14059,9043,2025-02-18
1600,346,6181,2025-10-08
1601,25200,5560,2025-01-28
1602,5559,9030,2025-06-22
1603,5574,3094,2025-06-20
1604,9580,2387,2025-11-13
1605,4731,1146,2025-05-28
1606,29707,8387,2025-04-12
1607,15752,8694,2025-05-12
1608,27671,5851,2025-06-06
1609,39230,1860,2025-11-09
1610,5336,4866,2025-08-07
1611,37247,2137,2025-09-02
1612,35413,1347,2025-10-17
1613,4834,4479,2025-10-06
1614,38840,9428,2025-05-22
1615,24098,3121,2025-07-28
1616,7230,5977,2025-08-22
1617,25828,529,2025-05-25
1618,32828,7176,2025-01-25
1619,20006,4456,2025-02-09
1620,4213,1457,2025-11-17
1621,15816,4238,2025-01-25
1622,13998,8715,2025-08-07
1623,16464,2221,2025-08-03
1624,15356,4212,2025-03-11
1625,30681,4703,2025-01-23
1626,10519,2132,2025-07-13
1627,4007,3381,2025-10-27
1628,19227,9412,2025-07-01
1629,7042,2388,2025-07-30
1630,19527,1527,2025-07-30
1631,13961,9098,2025-01-10
1632,21373,864,2025-02-15
1633,4889,3714,2025-07-24
1634,9299,6315,2025-10-25
1635,24724,3909,2025-04-24
1636,13040,9615,2025-07-24
1637,28404,5707,2025-09-27
1638,7500,2920,2025-05-08
1639,23560,2417,2025-01-19
1640,12201,9920,2025-08-31
1641,17698,6951,2025-08-03
1642,30761,5517,2025-10-12
1643,5423,3237,2025-11-02
1644,19674,9225,2025-11-21
1645,13119,1249,2025-01-19
1646,36728,7418,2025-03-05
1647,27945,6071,2025-08-28
1648,28987,8885,2025-08-20
1649,12245,8760,2025-02-11
1650,8544,6939,2025-08-12
1651,33337,7717,2025-06-14
1652,33364,5615,2025-09-03
1653,3795,1786,2025-01-02
1654,16781,9650,2025-02-02
1655,23093,5893,2025-07-02
1656,36911,149,2025-07-03
1657,23954,3134,2025-08-08
1658,1400,8247,2025-03-18
1659,25385,500,2025-11-12
1660,2347,155,2025-05-08
1661,15831,7454,2025-06-24
1662,4943,3845,2025-08-27
1663,11866,309,2025-06-01
1664,4967,4870,2025-07-21
1665,10928,4490,2025-07-02
1666,9151,3217,2025-04-15
1667,7393,838,2025-03-27
1668,30961,6149,2025-11-17
1669,6617,6541,2025-05-15
1670,20668,858,2025-03-30
1671,33564,7191,2025-04-24
1672,12728,4250,2025-02-09
1673,20027,4946,2025-10-28
1674,37559,5759,2025-02-24
1675,23504,7408,2025-06-21
1676,8978,8921,2025-01-26
1677,13587,6608,2025-07-27
1678,36754,3236,2025-11-17
1679,651,2792,2025-08-01
1680,7129,5389,2025-06-21
1681,5673,3612,2025-08-01
1682,7673,650,2025-06-02
1683,21723,5019,2025-09-05
1684,17590,594,2025-01-13
1685,14718,1282,2025-07-08
1686,15407,4217,2025-04-24
1687,5231,6784,2025-01-12
1688,31660,4193,2025-05-15
1689,10022,15,2025-11-10
1690,13464,3558,2025-07-04
1691,30479,8636,2025-11-14
1692,20590,4285,2025-01-30
1693,31142,4186,2025-09-27
1694,14109,1319,2025-04-03
1695,4519,7467,2025-10-25
1696,5026,3861,2025-02-08
1697,37184,2343,2025-10-04
1698,8288,9938,2025-07-23
1699,23855,7487,2025-10-09
1700,3099,902,2025-02-05
1701,20579,1801,2025-07-23
1702,33795,9448,2025-04-29
1703,578,6123,2025-10-20
1704,38873,504,2025-10-22
1705,13722,6887,2025-08-15
1706,2681,6113,2025-01-24
1707,35401,3634,2025-01-03
1708,35259,8217,2025-09-27
1709,5245,9751,2025-07-19
1710,14667,4932,2025-01-10
1711,36416,8209,2025-01-13
1712,12771,7806,2025-01-07
1713,4959,7785,2025-01-11
1714,32277,2302,2025-01-07
1715,36112,5197,2025-10-29
1716,4490,2760,2025-07-22
1717,28154,1441,2025-04-15
1718,22100,9015,2025-09-11
1719,37504,2247,2025-05-19
1720,38236,4269,2025-01-18
1721,22732,8921,2025-04-26
1722,5332,1821,2025-10-08
1723,23585,4807,2025-10-14
1724,36714,3448,2025-06-14
1725,39195,3217,2025-02-25
1726,2956,4081,2025-07-04
1727,18304,7786,2025-06-13
1728,22798,3325,2025-08-23
1729,36423,5496,2025-01-03
1730,21480,6333,2025-11-02
1731,27141,4148,2025-10-25
1732,16775,1466,2025-11-03
