product_id,name,price,brand,rating,category_id
540,Standard,68.66,Ford LLC,2.9,11
541,Military,304.38,"Davis, Rose and Gonzales",2.2,15
542,Two,278.87,Brown Ltd,3.2,14
543,Director,418.56,Lewis Ltd,4.0,9
544,Deal,331.45,"Baker, Davis and Doyle",2.1,12
545,Headphones Treatment,811.33,HP,2.4,0
546,Offer,107.53,"Turner, Scott and Harris",4.0,6
547,First,161.82,Mays-Hudson,3.1,7
548,Watch,468.57,"Green, Santiago and Newton",4.9,17
549,Cultural,464.53,Lloyd Group,2.5,5
550,After,244.32,"Grant, Barrera and Webster",4.3,15
551,Shoulder,428.57,Ferrell-Mccarthy,3.2,19
552,White,245.72,Santiago-Brown,3.2,14
553,Face Cream Provide,47.79,Dove,1.2,4
554,Identify,149.45,"James, King and Kidd",2.5,12
555,Number,209.75,Summers-Gonzalez,3.6,5
556,Consider,381.67,"Robinson, Yates and Wade",1.7,7
557,Novel At,40.73,O'Reilly,3.5,1
558,Anyone,134.82,"Lawrence, Villegas and Silva",1.8,7
559,Wind,424.78,"Bell, Berg and Robinson",1.8,11
560,Jacket Wait,293.81,Nike,4.5,2
561,Wonder,74.75,Thomas Inc,3.4,12
562,One,118.6,"Brown, Lynn and Brown",1.5,7
563,Year,429.39,French-Bryan,2.8,11
564,Jeans Kid,52.07,Zara,3.5,2
565,Western,232.75,Smith Group,3.9,14
566,Large,374.14,Brown Ltd,2.0,18
567,T-shirt Weight,165.95,Adidas,1.4,2
568,One,150.26,Hall-Leonard,2.0,8
569,Education,420.11,"Wright, Jones and Diaz",3.2,5
570,Above,44.8,"Collins, Porter and Cantrell",1.6,16
571,Stuff,480.66,"Walters, Morgan and Hicks",4.7,13
572,Physical,220.1,"Rodriguez, Chapman and Cook",4.4,19
573,Report,55.93,"Gates, Gonzalez and Hart",1.7,15
574,May,227.52,Patterson and Sons,3.7,19
575,Tonight,371.91,Hines-Watts,1.3,19
576,Along,137.53,"Osborne, Cooper and Abbott",1.3,10
577,Bank,492.39,Mills Ltd,4.6,11
578,Accept,54.99,Rodgers and Sons,2.7,9
579,Window,153.81,"Singleton, Perez and Short",1.1,11
580,Sneakers Themselves,234.47,H&M,3.1,2
581,TV Front,661.05,LG,2.7,0
582,Radio,51.69,Duffy-Miller,3.9,19
583,Son,119.91,Joseph-Cooper,2.0,18
584,Play,128.1,Hall-Rios,3.0,9
585,Attention,334.7,Estrada-Kidd,3.1,11
586,Face,184.78,"Rollins, Mitchell and Ramsey",3.9,8
587,Behind,371.25,Cohen-Roman,4.3,5
588,Issue,78.96,Reid Group,1.0,18
589,Comics Tv,61.53,O'Reilly,2.3,1
590,Face Cream This,143.23,Dove,4.4,4
591,Gas,358.54,Ho-Benson,4.1,6
592,Election,96.75,Mitchell-Mcfarland,3.8,8
593,Win,345.05,"Alexander, Moreno and Hammond",2.0,9
594,Service,65.65,Harmon PLC,2.0,16
595,Practice,319.07,Jennings-Perez,2.6,11
596,Already,160.59,Mathews LLC,4.2,19
597,Comics Suffer,45.73,Penguin,2.7,1
598,Believe,187.3,"Morris, Duncan and Collins",3.5,6
599,Dress Blue,52.15,Adidas,2.8,2
600,Jacket Friend,44.56,Nike,5.0,2
601,How,37.59,"Curtis, Hodge and Guzman",2.5,5
602,Name,197.89,Brown-Mora,3.7,9
603,Become,347.91,"Dunn, Castro and Whitney",3.5,6
604,Lay,340.23,Vincent-Kennedy,4.4,8
605,Smartphone List,1347.13,LG,2.9,0
606,Jacket Majority,51.47,Nike,5.0,2
607,Body Lotion When,12.55,Clinique,4.2,4
608,Leg,313.47,"Hoffman, Herrera and Davis",2.9,9
609,Production,33.16,"Church, Johnson and Scott",3.3,8
610,By,485.8,Nelson PLC,4.9,12
611,Get,48.36,Johnston-Price,1.9,6
612,Cold,452.47,Sanders and Sons,2.9,17
613,Get,273.71,Molina-Lopez,2.4,8
614,Moment,322.97,"Hernandez, Schwartz and Kim",2.1,17
615,Serve,105.18,Gray-Walker,2.5,11
616,Office,346.41,Carey-Smith,2.5,17
617,Southern,203.31,"Parker, Ramirez and Brown",4.0,11
618,Along,222.5,Ballard-Gutierrez,2.1,13
619,Word,101.04,"Thornton, White and Adkins",4.1,14
620,Body Lotion A,71.56,L'Oreal,4.5,4
621,Lamp Mrs,101.28,Bosch,3.9,3
622,Risk,14.38,Daniels Ltd,1.1,19
623,Idea,171.29,Nunez and Sons,4.6,10
624,Play,473.09,Mercer Ltd,3.8,17
625,Novel Player,35.87,HarperCollins,1.8,1
626,Close,335.48,"Black, Morrison and Sanchez",1.9,9
627,Care,462.49,"Lewis, Holt and Carlson",4.5,17
628,Wish,22.41,Hull LLC,4.5,16
629,Entire,465.09,Gallagher Ltd,4.7,7
630,Consider,118.94,"Moore, Nguyen and Powell",3.9,14
631,Yeah,452.48,"Lopez, Peterson and Koch",4.9,18
632,Smartphone Cost,1068.28,Dell,4.0,0
633,Whose,262.02,Jordan PLC,2.2,10
634,Price,35.41,Spence PLC,3.6,13
635,Control,290.07,Howard-Phillips,2.6,15
636,Size,274.57,Gardner-Lewis,2.0,15
637,Computer,35.72,"Brown, Garrett and Jackson",2.5,19
638,Believe,243.76,Blair-Taylor,3.5,18
639,Manager,397.26,Roman-Collier,1.5,18
640,Name,181.6,Gordon and Sons,1.2,12
641,Microwave Far,180.01,Panasonic,1.3,3
642,Congress,23.47,Johnson Group,4.0,14
643,Operation,116.94,"Shannon, Taylor and King",3.0,13
644,Our,44.12,"Oliver, Medina and Small",3.9,17
645,Age,137.03,Lee and Sons,3.2,14
646,Final,268.79,"Gonzalez, Osborn and Miranda",1.9,18
647,Moment,152.55,Dominguez Group,2.5,19
648,Maintain,175.36,"Hernandez, Shepard and Miles",3.6,6
649,Star,492.19,"Johnson, Garcia and Cantu",2.0,14
650,Soon,288.14,Simon PLC,4.8,15
651,Role,54.13,Marquez LLC,1.8,19
652,Democrat,43.93,Mccullough-Warren,3.6,14
653,Check,164.14,"Rivas, Arnold and Andrews",3.5,7
654,Art,70.13,"Koch, Wade and Huffman",1.4,12
655,Never,447.76,Maldonado-Carey,4.2,9
656,Exist,422.09,Park and Sons,2.4,5
657,Business,475.52,"Allen, Mason and Serrano",3.0,15
658,Jacket Plan,153.1,Zara,1.2,2
659,Eye,130.66,"Rojas, Ferguson and Williams",2.9,5
660,Not,107.76,"Levy, Chan and Wall",1.3,13
661,Computer,349.43,Caldwell PLC,2.0,6
662,Affect,432.51,"Kennedy, Miller and Lucas",4.2,16
663,Inside,123.62,Avery Inc,2.3,16
664,Choice,447.49,Scott and Sons,3.2,18
665,Its,430.58,Rich Ltd,1.0,16
666,Like,29.87,"Klein, Finley and Jackson",3.7,12
667,Senior,212.86,Baker-Carter,2.1,11
668,Skill,376.25,Johnson-White,3.9,17
669,Change,342.48,"Escobar, Cruz and Walter",4.6,11
670,Maybe,284.14,"Stewart, Jones and Thompson",2.5,10
671,Jeans Financial,109.24,Adidas,1.4,2
672,Majority,254.49,Bruce PLC,3.5,9
673,Mind,197.14,Gomez-Massey,4.7,16
674,Wife,383.76,"Hayes, Shaw and Johnson",5.0,16
675,Include,128.92,Lopez and Sons,3.9,6
676,Without,392.62,Mcgee-Potts,1.0,7
677,Need,332.17,"Franco, Parker and Fuller",3.0,8
678,Until,34.99,Wolfe-Sweeney,3.2,11
679,Mr,300.4,"Miranda, Fuentes and Herrera",1.6,5
680,Body Lotion Public,84.5,L'Oreal,2.8,4
681,Short,152.45,"James, Hart and Craig",2.0,10
682,Two,41.62,Garcia Group,2.6,11
683,Lay,271.58,Mendez-Wood,3.6,10
684,Their,198.29,Medina PLC,2.9,19
685,Lose,458.92,Wilson Inc,2.3,17
686,Nothing,98.09,Giles-Smith,4.6,13
687,Operation,176.42,Parker-Mcmillan,3.5,7
688,Wife,383.07,Hill LLC,4.9,7
689,Microwave West,590.05,Dyson,3.9,3
690,Democratic,113.82,Foster and Sons,4.8,10
691,Finish,412.35,Maxwell Ltd,4.0,16
692,Shampoo Far,121.86,Clinique,1.5,4
693,Time,87.48,Silva PLC,2.8,15
694,Shoulder,286.03,Martin-Dillon,1.3,7
695,Per,148.39,Johnson and Sons,1.6,14
696,Vacuum Cleaner Him,223.78,Panasonic,1.7,3
697,Student,491.93,Rivera-Dennis,4.0,12
698,Free,399.52,"Martinez, Frederick and Wright",5.0,10
699,Above,488.99,Smith-Brown,4.6,9
700,Child,434.82,Boone Ltd,3.5,18
701,Home,37.34,Hopkins-Lewis,4.3,13
702,Anyone,287.77,Rodriguez LLC,3.5,9
703,It,236.84,Mayer-Klein,2.9,11
704,Biography Prepare,42.33,O'Reilly,1.7,1
705,Phone,317.59,"Jones, Woodard and Roberts",1.3,11
706,Red,220.54,"Jackson, Oneal and Thornton",3.3,9
707,Jeans Drive,139.43,Adidas,3.7,2
708,Crime,250.98,Manning-King,2.9,7
709,Dream,496.97,Callahan-Curtis,4.0,19
710,First,116.62,"Bailey, Griffin and Hunt",1.3,15
711,Jacket Power,70.6,H&M,2.4,2
712,Mother,473.71,"Jacobson, Davenport and Ashley",1.6,9
713,Approach,54.47,Strickland-Gaines,2.0,14
714,Perfume Rest,9.58,Maybelline,2.5,4
715,Success,343.56,"Lopez, Martin and Swanson",1.4,15
716,Air Purifier Assume,257.4,Philips,4.1,3
717,Loss,241.37,Hensley-Harris,4.2,16
718,Smile,233.6,Mitchell LLC,3.9,15
719,Air,241.27,"Montoya, James and Gomez",1.4,18
720,Option,226.7,Olson-Moody,4.1,11
721,Vacuum Cleaner Me,503.11,Bosch,2.3,3
722,Affect,499.46,"Carroll, Cooley and Vasquez",4.4,16
723,Sneakers Exactly,216.36,Uniqlo,5.0,2
724,Team,337.93,"Clark, Moody and Warren",2.4,10
725,Headphones Amount,1044.96,Asus,2.2,0
726,Way,268.59,"Meza, Perry and Cooper",1.4,12
727,Tonight,191.47,Price-Zuniga,1.7,5
728,Yes,489.26,Carter and Sons,4.7,9
729,Gas,20.95,"Goodwin, Mitchell and Cox",4.6,14
730,Textbook Traditional,67.52,Penguin,3.3,1
731,Ten,155.25,"Keller, Bradshaw and Guerra",4.4,9
732,Open,258.05,Graham Ltd,3.4,14
733,Close,384.74,Wilkins Ltd,3.6,8
734,Microwave Fight,569.59,Bosch,3.9,3
735,Thank,458.33,Erickson and Sons,1.2,6
736,American,293.69,Griffith Inc,2.5,18
737,Attorney,499.13,"Schneider, Rodriguez and Weber",1.3,5
738,Exactly,210.79,Smith LLC,2.7,15
739,Face Cream Eat,125.07,Nivea,1.9,4
740,Test,469.03,"Thompson, Herman and Vargas",3.7,17
741,Especially,146.06,Young Inc,4.1,8
742,Large,58.48,"Martin, Reid and Schneider",2.3,15
743,South,352.82,Pham-Vazquez,3.3,7
744,Effort,136.42,"Pace, Rodriguez and Smith",2.4,15
745,Determine,56.57,Kent Group,2.1,8
746,Exactly,132.72,Douglas-Johnson,3.8,17
747,Smartphone College,666.41,Asus,3.4,0
748,Headphones Animal,607.79,Sony,2.6,0
749,Power,379.2,Preston-Valdez,3.7,5
750,Jeans Option,126.51,Zara,3.4,2
751,Detail,79.35,Griffin-Holland,1.7,5
752,Play,406.3,"Carter, Hernandez and Murphy",2.2,18
753,Manager,198.2,Valdez PLC,3.5,7
754,Girl,28.47,Henry and Sons,4.2,13
755,Front,137.85,Watson Inc,1.2,13
756,Jacket Top,124.81,Uniqlo,1.4,2
757,Decide,487.69,"Ford, Joseph and Garcia",2.1,7
758,Novel Box,46.51,O'Reilly,1.5,1
759,Vacuum Cleaner Family,58.64,IKEA,4.4,3
760,Health,308.81,Lambert LLC,4.3,10
761,Rich,341.14,"Davis, Humphrey and Smith",1.5,10
762,Then,206.62,Colon-Williams,1.0,5
763,Strong,170.76,Esparza-Patterson,4.3,10
764,Source,381.25,"Bailey, Hickman and Sanchez",1.1,17
765,Another,162.42,Caldwell and Sons,3.4,11
766,Current,284.28,Collins PLC,3.0,8
767,Comics Through,5.57,HarperCollins,4.7,1
768,Theory,292.6,Peters Group,1.7,5
769,Side,457.93,Barrett-Roberts,4.0,14
770,Interest,362.91,"Aguirre, Rivera and Johnson",1.6,8
771,Car,443.28,Powers-Estrada,2.3,16
772,Without,213.62,Schmidt-Cooper,2.3,14
773,Cold,482.31,Hall-Stephens,3.0,8
774,Generation,320.0,"Conrad, Nelson and Clark",3.4,11
775,Project,494.66,Johnson-Rios,2.3,19
776,Jacket Street,157.29,Nike,3.4,2
777,Cell,422.56,West-Gray,3.3,8
778,Even,396.56,"Archer, Graves and Hall",4.4,12
779,Identify,491.5,Velasquez LLC,2.2,5
780,Collection,256.78,Potts-Santiago,3.6,7
781,Television,456.48,Cole LLC,4.7,6
782,Brother,485.27,Collins Inc,1.7,14
783,Anything,59.74,"Reilly, Clark and Murphy",1.6,16
784,Human,358.62,Garcia Ltd,2.2,18
785,Body Lotion Do,27.09,Dove,1.9,4
786,Voice,391.01,Garcia-Austin,3.5,6
787,Report,81.3,"Simon, Ramirez and Holloway",2.4,18
788,Wife,209.91,"Bridges, Alvarado and Jones",2.3,17
789,Body Lotion Full,127.51,Dove,2.1,4
790,Enter,97.33,"Santana, Lee and Moore",2.0,16
791,Accept,100.21,"Thornton, Williams and Jordan",1.3,16
792,Process,310.29,"Bowers, Lewis and Perez",1.3,13
793,Microwave Fight,348.62,Panasonic,1.3,3
794,Thus,451.51,"Warren, Ramirez and Stewart",2.4,12
795,Microwave Particular,502.69,IKEA,1.7,3
796,Headphones Executive,1306.17,HP,2.5,0
797,Opportunity,135.09,Williams-Payne,2.7,19
798,Minute,314.33,"Sims, Washington and Herring",5.0,12
799,Drive,119.8,"Colon, Diaz and Johnson",5.0,14
800,Expect,363.68,"Barnes, Williams and Johnson",2.9,6
801,Truth,115.25,Riley-Burton,3.0,6
802,Wall,78.14,Garza-Robinson,4.8,12
803,Measure,157.45,"Anderson, Austin and Green",1.7,14
804,Jacket Month,264.52,Uniqlo,1.0,2
805,Better,485.0,"Rice, Werner and Bryant",3.9,14
806,Include,306.83,"Hawkins, Hale and Torres",4.6,10
807,Little,258.48,Keller Group,3.2,14
808,Dress Reduce,233.9,Zara,1.1,2
809,Look,434.82,Jordan-Kelly,4.5,14
810,Surface,414.96,Daniels Group,4.8,9
811,How,190.61,Webster Group,3.8,10
812,TV Bag,1701.49,Asus,2.3,0
813,Peace,153.19,Cross Ltd,4.4,5
814,Biography Us,46.13,Macmillan,4.9,1
815,Behavior,337.35,Hester PLC,4.9,17
816,Significant,257.57,"Russell, Clark and Le",1.2,5
817,Authority,281.07,"Riggs, Ford and Harris",4.1,17
818,More,429.95,Lopez-Garza,3.2,14
819,Alone,413.95,Archer-Myers,2.9,9
820,Sneakers Rich,172.73,Adidas,4.5,2
821,Microwave Increase,690.45,IKEA,1.5,3
822,Investment,365.48,Bartlett LLC,1.3,17
823,Time,35.64,"Martin, Zamora and Ward",3.7,11
824,President,397.39,Johnson Group,1.3,16
825,Subject,262.34,Fletcher-Gonzalez,4.9,15
826,Real,40.07,Anderson-Williams,4.4,17
827,Textbook Consumer,63.16,Penguin,1.4,1
828,They,322.15,"Robinson, Sheppard and Nunez",5.0,5
829,Jeans Film,102.67,Uniqlo,4.7,2
830,Drive,218.59,Valencia-Smith,3.8,5
831,Set,247.08,Miller LLC,4.0,10
832,Hope,488.29,Peck Group,4.7,19
833,Improve,263.96,"Dennis, Daniels and Fields",4.1,13
834,Their,316.53,Todd PLC,2.9,6
835,Daughter,260.69,Parker Group,4.0,15
836,Message,475.16,Ramirez-Norris,4.0,15
837,Rise,304.11,"Lutz, Ramos and Doyle",1.2,18
838,Respond,498.29,Santos Inc,2.3,6
839,People,188.0,Ford-Byrd,3.0,6
840,Strategy,460.26,"Jones, Sullivan and Richards",2.8,6
841,Gun,186.89,Holmes-Huffman,4.4,18
842,Sneakers Safe,217.64,Uniqlo,3.1,2
843,Much,127.25,Kemp and Sons,3.6,16
844,Friend,385.73,Yoder-Patel,4.0,7
845,Political,85.17,Faulkner-Martin,3.8,12
846,Car,480.62,"Barry, Wilson and Green",2.0,11
847,Traditional,261.05,"Pearson, Simpson and Sims",4.8,14
848,Sell,275.82,Greene-Perkins,4.1,19
849,Future,301.76,"Johnson, Kelley and Ward",1.3,9
850,Lipstick Almost,76.18,Maybelline,3.7,4
851,Congress,61.92,"Weaver, Perez and Jones",4.7,18
852,Woman,343.76,Jackson Group,3.3,14
853,Them,240.96,"Gonzalez, Silva and Evans",4.9,15
854,Body Lotion Sit,78.95,Maybelline,2.4,4
855,Sometimes,355.08,Davis Inc,3.1,17
856,Under,269.01,Sullivan Group,2.0,17
857,Western,393.37,Scott LLC,3.4,5
858,TV International,1842.76,Dell,3.6,0
859,Third,104.16,Vance Inc,2.1,18
860,Any,419.03,"Marshall, Shaffer and Smith",3.0,6
861,School,338.52,Smith Group,4.5,5
862,Comics Carry,72.87,Vintage,3.5,1
863,Yourself,58.63,Smith-Nelson,3.6,7
864,Lamp Effect,409.57,Dyson,3.3,3
865,Sound,121.81,Molina Ltd,3.9,19
866,Body Lotion War,12.21,Maybelline,1.6,4
867,Total,220.47,Figueroa LLC,1.4,9
868,Who,167.19,"Underwood, Peck and Perez",4.9,12
869,Face Cream Red,22.05,L'Oreal,1.1,4
870,Air Purifier Bar,378.35,Panasonic,3.2,3
871,Vacuum Cleaner Politics,576.95,IKEA,3.7,3
872,Painting,67.54,Thompson Inc,1.2,14
873,Microwave Little,157.98,Bosch,4.5,3
874,Air Purifier Start,441.78,Bosch,3.9,3
875,Jacket Quite,104.06,H&M,3.7,2
876,Hair,473.41,York and Sons,4.3,14
877,Few,369.46,Davis and Sons,1.1,19
878,Event,177.03,"Hawkins, Berger and Holland",4.9,9
879,Comics Even,9.86,Penguin,3.1,1
880,Perfume Eight,48.75,Maybelline,3.3,4
881,Person,5.04,Anderson PLC,4.3,7
882,Again,496.05,Marquez-Potts,4.9,16
883,Share,55.07,Navarro-Graves,3.2,17
884,Among,201.42,"Lynn, Wright and Tran",3.6,9
885,Tonight,430.19,Tate and Sons,2.1,11
886,Comics Us,65.2,Macmillan,4.1,1
887,Protect,151.14,Everett-Duran,1.1,17
888,Dog,118.62,Butler-Robertson,4.4,16
889,Laptop Free,847.6,HP,4.4,0
890,Relate,349.43,Vasquez Ltd,1.0,7
891,Lamp Then,441.89,Dyson,2.4,3
892,Back,396.57,Watson-Rodriguez,3.8,9
893,Society,360.12,"Marsh, Williams and Marshall",1.6,8
894,Textbook Himself,41.73,O'Reilly,4.5,1
895,Biography Indeed,8.63,Penguin,1.7,1
896,Amount,59.28,"Dougherty, Garcia and Tate",1.7,9
897,Air Purifier Week,623.9,Bosch,2.9,3
898,Six,53.0,"Gray, Hardy and Cruz",4.2,10
899,Smartwatch Very,1478.41,Asus,1.1,0
900,Kid,156.77,Murphy Ltd,3.1,8
901,Good,303.93,"Burton, Miller and Tucker",4.8,15
902,Perfume Official,21.07,Clinique,2.9,4
903,Lamp Movement,171.63,IKEA,2.5,3
904,Security,365.07,Fisher-Villarreal,3.6,8
905,Recently,483.25,Fletcher-Allen,2.5,10
906,Headphones Seek,782.59,LG,2.6,0
907,Smartphone Establish,236.18,Dell,2.8,0
908,Novel Meeting,49.38,HarperCollins,4.1,1
909,Can,87.76,Dean-Shaffer,3.8,9
910,War,215.12,"Russell, Roman and Mooney",2.9,9
911,Claim,33.95,Ross-Herrera,4.3,15
912,Tablet Reduce,1246.64,Dell,2.1,0
913,Purpose,417.76,Murray Inc,1.8,13
914,Charge,301.42,Welch Inc,2.4,16
915,Condition,92.77,"Banks, Foster and Johnson",4.0,13
916,Stock,232.04,"Brewer, Thompson and Smith",4.8,19
917,Blender Rich,420.99,Panasonic,4.6,3
918,Role,480.08,"Holt, Mullen and Jones",2.5,16
919,Drive,276.34,Cunningham-Johnson,1.8,7
920,Jacket Officer,285.52,Uniqlo,1.1,2
921,Task,212.23,Santos Ltd,4.3,11
922,Power,261.14,"Warren, Richardson and Pruitt",3.8,10
923,Novel Even,12.68,Macmillan,3.4,1
924,Or,361.91,Crosby-Thomas,2.4,13
925,May,56.71,Lucas Group,1.2,11
926,Himself,409.46,Watson-Henderson,3.9,18
927,Help,74.03,Ross-Bell,4.1,13
928,Jacket Help,225.23,Uniqlo,2.8,2
929,Partner,315.24,Liu LLC,4.5,11
930,Him,456.67,Maldonado and Sons,1.8,13
931,Produce,19.67,"Clark, Tucker and Navarro",4.2,13
932,Everybody,487.31,Mcclure Ltd,4.8,7
933,Hour,300.58,Floyd LLC,4.8,18
934,Novel Base,40.39,O'Reilly,3.0,1
935,Receive,227.44,"Holland, Carter and Watkins",3.9,7
936,Democratic,249.08,Palmer-Moody,1.8,13
937,Letter,263.71,Aguilar PLC,4.4,16
938,Popular,155.22,Hogan Ltd,2.1,14
939,Society,401.1,Rios Ltd,2.4,15
940,Small,31.78,Marquez PLC,1.8,11
941,City,494.79,Rodriguez-Nelson,4.2,5
942,Novel Carry,38.19,O'Reilly,2.2,1
943,Kind,80.91,"Nelson, Curry and Velazquez",1.2,16
944,Despite,38.59,Pope PLC,1.1,7
945,Lamp Medical,30.81,Panasonic,1.6,3
946,Avoid,255.27,Griffin-Wolfe,3.1,13
947,Station,143.64,Smith Group,4.2,13
948,Capital,314.6,"Cross, Roach and Tanner",2.8,12
949,Textbook Would,54.4,Penguin,4.6,1
950,Novel Language,80.58,Penguin,2.4,1
951,Jeans Wear,257.78,Adidas,2.3,2
952,Open,479.47,Turner-Wade,4.0,18
953,Shampoo Size,85.08,L'Oreal,1.7,4
954,Microwave Including,569.17,Dyson,2.7,3
955,Until,207.99,Mercado-Tanner,3.0,11
956,Microwave Bill,184.57,Philips,3.5,3
957,There,97.52,"Thompson, Barrett and Beck",4.6,19
958,Environmental,332.51,Garcia LLC,3.5,5
959,Foreign,477.45,Cunningham LLC,1.7,18
960,Although,191.11,Ramirez Ltd,2.1,17
961,Ten,469.81,"Forbes, Bender and Simpson",1.3,7
962,Sneakers Blue,232.3,H&M,2.9,2
963,Paper,433.92,Bruce Group,2.2,11
964,Local,113.35,"Garcia, Roberts and Willis",3.9,8
965,Dress Evening,126.16,Nike,4.5,2
966,Bit,463.35,Martinez Ltd,4.4,14
967,On,495.97,"Montgomery, Martin and Hahn",3.5,5
968,Describe,153.14,Joyce Ltd,2.3,12
969,Full,461.07,"Carr, Rodriguez and Mitchell",1.4,5
970,Station,101.01,"Williams, Davis and Brown",1.4,12
971,Detail,244.05,"Weaver, Ross and Patterson",2.1,9
972,Never,34.61,Young Group,4.9,9
973,Blender Appear,502.73,Bosch,4.3,3
974,Cookbook Short,88.0,Vintage,1.0,1
975,Perfume Certain,100.82,Nivea,3.9,4
976,Need,328.64,Williams Ltd,4.1,6
977,Wide,36.12,Novak-Garcia,3.1,13
978,Air Purifier Whatever,447.65,IKEA,4.8,3
979,Exist,237.1,"Shaw, Wilson and Boyle",1.7,12
980,Decade,481.46,"Harvey, Mcdaniel and Martin",1.6,11
981,Voice,183.72,Hardy-Rose,2.0,8
982,Land,456.7,Wade-Morris,1.5,17
983,Heavy,121.69,"Valenzuela, Bradley and Harvey",3.8,16
984,Nature,469.81,Smith-Pena,1.6,11
985,Explain,129.63,Elliott Group,4.2,7
986,Ten,312.34,Parsons-Watts,3.2,10
987,Letter,411.3,Fox-Hall,2.3,14
988,Peace,62.66,Johnson-Lopez,4.6,6
989,Treatment,283.3,"Smith, Gibson and Richmond",2.1,18
990,Best,182.08,"Brown, Allen and Johnson",1.3,8
991,Shampoo Spring,149.54,L'Oreal,3.4,4
992,Throughout,206.96,"Moran, Collins and Mcguire",2.1,5
993,Specific,102.14,Camacho-Tanner,3.0,15
994,Law,240.36,"Perez, White and Williams",3.2,9
995,Miss,373.85,Russell-Joyce,1.7,16
996,Fall,184.51,Lee-Simpson,3.2,10
997,Thing,164.84,Rodriguez-Harrison,2.2,18
998,Item,55.31,Gonzalez and Sons,1.6,8
999,Headphones Wall,1513.55,HP,4.3,0
1000,Comics Add,79.56,Macmillan,1.8,1
1001,Particularly,397.91,Rodriguez Inc,2.5,5
1002,Dinner,251.67,Montes-Johnson,1.4,9
1003,Within,427.78,"Mccullough, Santos and Drake",2.8,8
1004,End,75.77,"Byrd, Fowler and Castro",4.9,10
1005,Body,258.7,Mendoza-Lopez,4.3,14
1006,Surface,172.78,Pham-Yoder,1.4,5
1007,Person,424.55,Schultz-Rowe,3.0,18
1008,Dress Modern,38.83,Nike,1.0,2
1009,Tablet Analysis,1315.83,HP,3.2,0
1010,TV Require,2288.55,Apple,4.8,0
1011,Lawyer,315.47,Holland and Sons,2.2,8
1012,Operation,402.8,Cooper and Sons,4.5,6
1013,Left,186.89,Perry-Vazquez,3.1,5
1014,Figure,65.72,Munoz-Butler,3.0,5
1015,Protect,61.75,Hill LLC,4.0,9
1016,Air Purifier Bar,257.46,Philips,1.9,3
1017,Brother,163.15,"Lopez, Russo and Yates",4.9,15
1018,Recently,95.79,"Hinton, Clark and Ramos",2.2,5
1019,Contain,260.86,"Smith, Conner and Fowler",2.1,8
1020,Book,284.46,"Smith, Schmidt and Luna",3.5,13
1021,During,312.31,Fisher PLC,4.1,6
1022,American,405.18,May-Gordon,1.2,9
1023,Even,449.02,Snyder Ltd,1.4,8
1024,Vacuum Cleaner Also,90.08,Philips,2.6,3
1025,Act,493.26,"Melendez, Weaver and James",1.4,6
1026,He,207.22,Hicks LLC,3.1,14
1027,Show,382.43,Stewart Group,5.0,11
1028,Likely,127.69,"Pena, Chen and Vasquez",1.0,12
1029,Air,182.62,"White, Martin and Alvarado",1.5,11
1030,Sound,407.92,"Robinson, Anderson and Bowman",2.9,9
1031,Memory,27.47,Gallagher-Valenzuela,2.2,14
1032,Exactly,364.02,Sparks-Mason,4.3,10
1033,School,240.69,"Johnson, Caldwell and Smith",3.5,15
1034,Source,118.26,"Johnson, Jacobs and Alexander",3.4,9
1035,Sure,484.6,"Johnson, Maxwell and Cook",2.7,9
1036,New,161.27,"Thompson, Herrera and Ross",4.3,17
1037,What,84.11,Sparks LLC,3.4,16
1038,News,424.88,"Foster, Norman and Phillips",3.4,15
1039,Social,366.84,Garcia Group,3.7,7
1040,Large,121.86,Blevins Group,2.6,13
1041,Simple,377.99,Pacheco-Smith,3.3,8
1042,Ever,394.76,Glass and Sons,3.9,15
1043,Novel Among,43.53,HarperCollins,3.3,1
1044,Field,391.73,Dunn-Harris,4.2,17
1045,Comics Size,5.69,O'Reilly,4.3,1
1046,Perfume Carry,46.06,Dove,3.5,4
1047,Chair,176.06,"Zimmerman, Burke and Proctor",4.9,18
1048,T-shirt Entire,278.62,H&M,3.9,2
1049,Laptop Nature,1158.56,Samsung,3.6,0
1050,Face Cream Include,113.07,Maybelline,1.6,4
1051,Big,123.84,Brown Inc,3.9,19
1052,Issue,64.72,"Potts, Anderson and Jackson",3.3,11
1053,Itself,445.66,"Long, Proctor and Smith",2.6,14
1054,Democrat,274.58,Freeman-Williams,3.0,19
1055,Smartwatch Accept,2195.12,LG,3.6,0
1056,To,316.19,Sanders-Cox,1.2,10
1057,Miss,77.98,"Riley, Williams and Duncan",3.4,7
1058,Brother,429.88,"Silva, Webster and Flores",1.8,14
1059,Laptop Girl,2433.25,HP,1.7,0
1060,Try,420.28,Anderson Group,2.6,19
1061,Game,273.43,Diaz LLC,1.3,7
1062,Over,153.63,"Downs, Gray and Stark",3.2,15
1063,Turn,352.18,Mosley PLC,3.4,18
1064,Blender Assume,262.44,Bosch,2.7,3
1065,Bar,375.33,Love Group,4.8,16
1066,Headphones Son,1777.89,Sony,1.1,0
1067,Soon,275.35,Villegas and Sons,1.1,18
1068,Center,54.74,"Serrano, Martin and Vargas",1.4,16
1069,Performance,177.74,Anderson Group,1.6,9
1070,He,232.63,Thomas LLC,4.1,12
